Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Banja Luka,PM2.5 - Principal,2023-12-17 05:00 PM,2023,12,17,17,57.3,152,Unhealthy,78.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 06:00 PM,2023,12,17,18,136.0,193,Unhealthy,214.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 07:00 PM,2023,12,17,19,214.6,265,Very Unhealthy,293.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 08:00 PM,2023,12,17,20,213.3,263,Very Unhealthy,212.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 09:00 PM,2023,12,17,21,235.4,285,Very Unhealthy,257.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 10:00 PM,2023,12,17,22,272.5,323,Hazardous,309.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-17 11:00 PM,2023,12,17,23,266.7,317,Hazardous,260.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 12:00 AM,2023,12,18,00,264.2,315,Hazardous,261.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 01:00 AM,2023,12,18,01,224.3,274,Very Unhealthy,184.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 02:00 AM,2023,12,18,02,204.9,255,Very Unhealthy,185.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 03:00 AM,2023,12,18,03,175.7,226,Very Unhealthy,146.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 04:00 AM,2023,12,18,04,158.8,209,Very Unhealthy,142.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 05:00 AM,2023,12,18,05,132.0,190,Unhealthy,105.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 06:00 AM,2023,12,18,06,106.5,177,Unhealthy,81.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 07:00 AM,2023,12,18,07,95.5,172,Unhealthy,84.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 08:00 AM,2023,12,18,08,85.2,166,Unhealthy,74.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 09:00 AM,2023,12,18,09,127.5,188,Unhealthy,169.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 10:00 AM,2023,12,18,10,152.0,202,Very Unhealthy,176.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 11:00 AM,2023,12,18,11,99.7,174,Unhealthy,47.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 12:00 PM,2023,12,18,12,87.1,167,Unhealthy,74.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 01:00 PM,2023,12,18,13,76.1,162,Unhealthy,65.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 02:00 PM,2023,12,18,14,62.4,155,Unhealthy,48.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 03:00 PM,2023,12,18,15,59.6,153,Unhealthy,56.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 04:00 PM,2023,12,18,16,88.1,168,Unhealthy,116.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 05:00 PM,2023,12,18,17,272.4,323,Hazardous,456.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 06:00 PM,2023,12,18,18,315.7,366,Hazardous,358.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 07:00 PM,2023,12,18,19,329.0,379,Hazardous,342.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 08:00 PM,2023,12,18,20,339.3,389,Hazardous,349.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 09:00 PM,2023,12,18,21,319.6,369,Hazardous,299.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 10:00 PM,2023,12,18,22,318.7,369,Hazardous,317.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-18 11:00 PM,2023,12,18,23,315.0,365,Hazardous,311.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 12:00 AM,2023,12,19,00,322.4,372,Hazardous,329.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 01:00 AM,2023,12,19,01,335.2,385,Hazardous,348.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 02:00 AM,2023,12,19,02,373.7,416,Hazardous,412.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 03:00 AM,2023,12,19,03,366.5,412,Hazardous,359.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 04:00 AM,2023,12,19,04,271.9,322,Hazardous,177.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 05:00 AM,2023,12,19,05,190.8,241,Very Unhealthy,109.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 06:00 AM,2023,12,19,06,133.5,191,Unhealthy,76.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 07:00 AM,2023,12,19,07,127.5,188,Unhealthy,121.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 08:00 AM,2023,12,19,08,128.3,189,Unhealthy,129.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 09:00 AM,2023,12,19,09,148.1,199,Unhealthy,167.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 10:00 AM,2023,12,19,10,134.8,192,Unhealthy,121.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 11:00 AM,2023,12,19,11,140.0,195,Unhealthy,145.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 12:00 PM,2023,12,19,12,102.5,175,Unhealthy,65.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 01:00 PM,2023,12,19,13,94.8,171,Unhealthy,87.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 02:00 PM,2023,12,19,14,91.4,170,Unhealthy,88.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 03:00 PM,2023,12,19,15,93.0,170,Unhealthy,94.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 04:00 PM,2023,12,19,16,86.6,167,Unhealthy,80.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 05:00 PM,2023,12,19,17,128.1,188,Unhealthy,169.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 06:00 PM,2023,12,19,18,174.6,225,Very Unhealthy,221.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 07:00 PM,2023,12,19,19,216.7,267,Very Unhealthy,258.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 08:00 PM,2023,12,19,20,248.9,299,Very Unhealthy,281.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 09:00 PM,2023,12,19,21,248.2,298,Very Unhealthy,247.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 10:00 PM,2023,12,19,22,281.3,332,Hazardous,314.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-19 11:00 PM,2023,12,19,23,274.0,324,Hazardous,266.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 12:00 AM,2023,12,20,00,245.7,295,Very Unhealthy,217.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 01:00 AM,2023,12,20,01,252.4,303,Hazardous,259.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 02:00 AM,2023,12,20,02,212.6,263,Very Unhealthy,172.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 03:00 AM,2023,12,20,03,206.2,256,Very Unhealthy,199.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 04:00 AM,2023,12,20,04,161.8,212,Very Unhealthy,117.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 05:00 AM,2023,12,20,05,111.3,180,Unhealthy,60.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 06:00 AM,2023,12,20,06,95.4,172,Unhealthy,79.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 07:00 AM,2023,12,20,07,76.7,162,Unhealthy,58.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 08:00 AM,2023,12,20,08,113.8,181,Unhealthy,150.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 09:00 AM,2023,12,20,09,150.7,201,Very Unhealthy,187.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 10:00 AM,2023,12,20,10,202.9,253,Very Unhealthy,255.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 11:00 AM,2023,12,20,11,323.6,373,Hazardous,444.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 12:00 PM,2023,12,20,12,252.1,303,Hazardous,180.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 01:00 PM,2023,12,20,13,282.1,332,Hazardous,312.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 02:00 PM,2023,12,20,14,205.8,256,Very Unhealthy,129.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 03:00 PM,2023,12,20,15,118.9,184,Unhealthy,32.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 04:00 PM,2023,12,20,16,73.9,161,Unhealthy,29.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 05:00 PM,2023,12,20,17,54.5,148,Unhealthy for Sensitive Groups,35.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 06:00 PM,2023,12,20,18,60.2,153,Unhealthy,65.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 07:00 PM,2023,12,20,19,47.1,130,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 08:00 PM,2023,12,20,20,37.1,105,Unhealthy for Sensitive Groups,27.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 09:00 PM,2023,12,20,21,36.7,104,Unhealthy for Sensitive Groups,36.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 10:00 PM,2023,12,20,22,42.9,119,Unhealthy for Sensitive Groups,49.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-20 11:00 PM,2023,12,20,23,175.0,225,Very Unhealthy,307.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 12:00 AM,2023,12,21,00,201.1,251,Very Unhealthy,227.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 01:00 AM,2023,12,21,01,175.2,225,Very Unhealthy,149.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 02:00 AM,2023,12,21,02,144.9,197,Unhealthy,114.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 03:00 AM,2023,12,21,03,122.3,185,Unhealthy,99.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 04:00 AM,2023,12,21,04,108.6,178,Unhealthy,95.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 05:00 AM,2023,12,21,05,99.7,174,Unhealthy,90.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 06:00 AM,2023,12,21,06,85.2,166,Unhealthy,70.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 07:00 AM,2023,12,21,07,90.5,169,Unhealthy,95.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 08:00 AM,2023,12,21,08,92.2,170,Unhealthy,93.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 09:00 AM,2023,12,21,09,98.6,173,Unhealthy,104.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 10:00 AM,2023,12,21,10,117.1,183,Unhealthy,135.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 11:00 AM,2023,12,21,11,82.2,165,Unhealthy,47.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 12:00 PM,2023,12,21,12,78.5,163,Unhealthy,74.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 01:00 PM,2023,12,21,13,66.5,157,Unhealthy,54.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 02:00 PM,2023,12,21,14,71.0,159,Unhealthy,75.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 03:00 PM,2023,12,21,15,66.7,157,Unhealthy,62.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 04:00 PM,2023,12,21,16,77.9,163,Unhealthy,89.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 05:00 PM,2023,12,21,17,92.1,170,Unhealthy,106.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 06:00 PM,2023,12,21,18,224.8,275,Very Unhealthy,357.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 07:00 PM,2023,12,21,19,323.0,373,Hazardous,421.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 08:00 PM,2023,12,21,20,258.3,309,Hazardous,193.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 09:00 PM,2023,12,21,21,260.8,311,Hazardous,263.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 10:00 PM,2023,12,21,22,136.9,193,Unhealthy,13.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-21 11:00 PM,2023,12,21,23,73.9,161,Unhealthy,10.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 12:00 AM,2023,12,22,00,41.7,116,Unhealthy for Sensitive Groups,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 01:00 AM,2023,12,22,01,26.1,80,Moderate,10.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 02:00 AM,2023,12,22,02,17.2,62,Moderate,8.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 03:00 AM,2023,12,22,03,12.3,51,Moderate,7.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 04:00 AM,2023,12,22,04,10.0,42,Good,7.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 05:00 AM,2023,12,22,05,13.6,54,Moderate,17.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 06:00 AM,2023,12,22,06,16.8,61,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 07:00 AM,2023,12,22,07,26.8,82,Moderate,36.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 08:00 AM,2023,12,22,08,42.0,117,Unhealthy for Sensitive Groups,57.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 09:00 AM,2023,12,22,09,34.5,98,Moderate,27.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 10:00 AM,2023,12,22,10,33.4,96,Moderate,32.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 11:00 AM,2023,12,22,11,42.0,117,Unhealthy for Sensitive Groups,50.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 12:00 PM,2023,12,22,12,46.8,129,Unhealthy for Sensitive Groups,51.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 01:00 PM,2023,12,22,13,26.4,81,Moderate,6.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 02:00 PM,2023,12,22,14,19.2,66,Moderate,11.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 03:00 PM,2023,12,22,15,19.8,67,Moderate,20.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 04:00 PM,2023,12,22,16,21.1,70,Moderate,22.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 05:00 PM,2023,12,22,17,21.0,70,Moderate,20.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 06:00 PM,2023,12,22,18,25.1,78,Moderate,29.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 07:00 PM,2023,12,22,19,20.1,68,Moderate,15.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 08:00 PM,2023,12,22,20,27.7,84,Moderate,35.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 09:00 PM,2023,12,22,21,88.9,168,Unhealthy,150.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 10:00 PM,2023,12,22,22,113.0,181,Unhealthy,137.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-22 11:00 PM,2023,12,22,23,143.4,196,Unhealthy,173.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 12:00 AM,2023,12,23,00,139.1,194,Unhealthy,134.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 01:00 AM,2023,12,23,01,138.3,194,Unhealthy,137.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 02:00 AM,2023,12,23,02,153.7,204,Very Unhealthy,169.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 03:00 AM,2023,12,23,03,162.9,213,Very Unhealthy,172.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 04:00 AM,2023,12,23,04,150.9,201,Very Unhealthy,139.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 05:00 AM,2023,12,23,05,147.0,198,Unhealthy,143.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 06:00 AM,2023,12,23,06,130.1,190,Unhealthy,113.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 07:00 AM,2023,12,23,07,107.1,178,Unhealthy,84.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 08:00 AM,2023,12,23,08,76.3,162,Unhealthy,45.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 09:00 AM,2023,12,23,09,101.5,175,Unhealthy,126.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 10:00 AM,2023,12,23,10,70.0,158,Unhealthy,38.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 11:00 AM,2023,12,23,11,59.8,153,Unhealthy,49.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 12:00 PM,2023,12,23,12,49.1,134,Unhealthy for Sensitive Groups,38.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 01:00 PM,2023,12,23,13,33.6,96,Moderate,18.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 02:00 PM,2023,12,23,14,24.1,76,Moderate,14.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 03:00 PM,2023,12,23,15,22.9,74,Moderate,21.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 04:00 PM,2023,12,23,16,25.2,79,Moderate,27.5,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 05:00 PM,2023,12,23,17,52.6,143,Unhealthy for Sensitive Groups,80.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 06:00 PM,2023,12,23,18,127.6,188,Unhealthy,202.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 07:00 PM,2023,12,23,19,157.8,208,Very Unhealthy,188.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 08:00 PM,2023,12,23,20,170.5,221,Very Unhealthy,183.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 09:00 PM,2023,12,23,21,196.7,247,Very Unhealthy,222.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-23 10:00 PM,2023,12,23,22,228.2,278,Very Unhealthy,259.7,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-23 11:00 PM,2023,12,23,23,280.3,331,Hazardous,332.3,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-24 12:00 AM,2023,12,24,00,311.7,362,Hazardous,342.9,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-24 01:00 AM,2023,12,24,01,335.8,386,Hazardous,359.9,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-24 02:00 AM,2023,12,24,02,311.2,361,Hazardous,286.6,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-24 03:00 AM,2023,12,24,03,285.2,335,Hazardous,259.1,UG/M3,1 Hr,Suspect
Banja Luka,PM2.5 - Principal,2023-12-24 04:00 AM,2023,12,24,04,249.6,299,Very Unhealthy,213.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 05:00 AM,2023,12,24,05,219.9,270,Very Unhealthy,188.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 06:00 AM,2023,12,24,06,185.0,235,Very Unhealthy,151.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 07:00 AM,2023,12,24,07,133.5,191,Unhealthy,82.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 08:00 AM,2023,12,24,08,114.8,182,Unhealthy,96.0,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 09:00 AM,2023,12,24,09,141.7,196,Unhealthy,168.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 10:00 AM,2023,12,24,10,131.4,190,Unhealthy,121.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 11:00 AM,2023,12,24,11,126.2,188,Unhealthy,121.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 12:00 PM,2023,12,24,12,123.4,186,Unhealthy,120.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 01:00 PM,2023,12,24,13,108.4,178,Unhealthy,93.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 02:00 PM,2023,12,24,14,106.7,177,Unhealthy,105.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 03:00 PM,2023,12,24,15,106.3,177,Unhealthy,105.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 04:00 PM,2023,12,24,16,107.5,178,Unhealthy,108.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 05:00 PM,2023,12,24,17,104.7,176,Unhealthy,101.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 06:00 PM,2023,12,24,18,120.2,184,Unhealthy,135.8,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 07:00 PM,2023,12,24,19,126.8,188,Unhealthy,136.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 08:00 PM,2023,12,24,20,73.6,160,Unhealthy,18.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 09:00 PM,2023,12,24,21,43.1,120,Unhealthy for Sensitive Groups,12.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 10:00 PM,2023,12,24,22,27.2,83,Moderate,11.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-24 11:00 PM,2023,12,24,23,18.4,64,Moderate,9.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 12:00 AM,2023,12,25,00,13.8,55,Moderate,9.3,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 01:00 AM,2023,12,25,01,10.9,45,Good,7.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 02:00 AM,2023,12,25,02,15.7,59,Moderate,20.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 03:00 AM,2023,12,25,03,19.9,67,Moderate,24.1,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 04:00 AM,2023,12,25,04,14.8,57,Moderate,9.7,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 05:00 AM,2023,12,25,05,10.7,45,Good,6.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 06:00 AM,2023,12,25,06,13.5,54,Moderate,16.4,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 07:00 AM,2023,12,25,07,16.8,61,Moderate,20.2,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 08:00 AM,2023,12,25,08,31.8,92,Moderate,46.9,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 09:00 AM,2023,12,25,09,52.2,142,Unhealthy for Sensitive Groups,72.6,UG/M3,1 Hr,Valid
Banja Luka,PM2.5 - Principal,2023-12-25 10:00 AM,2023,12,25,10,68.2,158,Unhealthy,84.1,UG/M3,1 Hr,Valid
