time_stamp,humidity,pm2.5_alt,pm2.5_atm,pm2.5_cf_1
2021-09-08 19:00:00+02:00,23.2,4.3,7.271,7.321
2021-09-08 20:00:00+02:00,29.733,4.5,7.7975,7.801
2021-09-08 21:00:00+02:00,34.767,4.6,7.923,7.9455
2021-09-08 22:00:00+02:00,40.233,4.8,8.378,8.3845
2021-09-08 23:00:00+02:00,43.167,4.3,7.4565,7.4565
2021-09-09 00:00:00+02:00,45.666,4.3,7.2265,7.2265
2021-09-09 01:00:00+02:00,48.7,3.6,6.186,6.186
2021-09-09 02:00:00+02:00,50.1,3.3,5.541,5.541
2021-09-09 03:00:00+02:00,51.334,4.7,8.0735,8.2735
2021-09-09 04:00:00+02:00,52.334,4.2,7.0655,7.1745
2021-09-09 05:00:00+02:00,52.166,4.4,7.556,7.618
2021-09-09 06:00:00+02:00,53.633,5.1,8.819,8.8515
2021-09-09 07:00:00+02:00,53.4,8.8,13.6215,15.3185
2021-09-09 08:00:00+02:00,49.933,4.7,8.1015,8.1015
2021-09-09 09:00:00+02:00,43.4,5.1,8.778,8.7965
2021-09-09 10:00:00+02:00,35.067,4.6,7.9885,8.0205
2021-09-09 11:00:00+02:00,30.233,5.0,8.48,8.576
2021-09-09 12:00:00+02:00,28.934,5.1,8.9525,8.955
2021-09-09 13:00:00+02:00,27.767,5.5,9.4645,9.5265
2021-09-09 14:00:00+02:00,23.534,4.8,8.2265,8.303
2021-09-09 15:00:00+02:00,19.934,5.0,8.602,8.6395
2021-09-09 16:00:00+02:00,18.0,4.0,6.809,6.84
2021-09-09 17:00:00+02:00,16.0,3.9,6.5975,6.618
2021-09-09 18:00:00+02:00,15.966,3.2,5.3635,5.369
2021-09-09 19:00:00+02:00,26.066,4.3,7.372,7.3725
2021-09-09 20:00:00+02:00,34.534,4.1,7.133,7.133
2021-09-09 21:00:00+02:00,39.233,5.1,8.6595,8.703
2021-09-09 22:00:00+02:00,43.166,5.1,8.7865,8.8065
2021-09-09 23:00:00+02:00,45.9,4.9,8.423,8.425
2021-09-10 00:00:00+02:00,46.6,5.1,8.5315,8.591
2021-09-10 01:00:00+02:00,48.166,5.0,8.3715,8.4695
2021-09-10 02:00:00+02:00,50.034,4.5,7.573,7.573
2021-09-10 03:00:00+02:00,51.9,6.2,10.421,10.885
2021-09-10 04:00:00+02:00,52.534,5.6,9.616,9.638
2021-09-10 05:00:00+02:00,53.667,6.1,10.0385,10.344
2021-09-10 06:00:00+02:00,53.966,8.8,14.429,15.35
2021-09-10 07:00:00+02:00,53.233,7.0,11.9455,12.1195
2021-09-10 08:00:00+02:00,48.166,7.2,12.382,12.5925
2021-09-10 09:00:00+02:00,41.666,6.7,11.609,11.6775
2021-09-10 10:00:00+02:00,33.4,5.8,10.0275,10.0275
2021-09-10 11:00:00+02:00,27.633,5.4,9.301,9.301
2021-09-10 12:00:00+02:00,22.0,5.4,9.171,9.2355
2021-09-10 13:00:00+02:00,19.733,5.1,8.556,8.76
2021-09-10 14:00:00+02:00,17.434,4.5,7.7225,7.7225
2021-09-10 15:00:00+02:00,16.767,4.4,7.5695,7.6355
2021-09-10 16:00:00+02:00,15.3,4.2,7.0875,7.119
2021-09-10 17:00:00+02:00,13.733,3.5,5.932,5.932
2021-09-10 18:00:00+02:00,15.1,3.6,6.1595,6.1595
2021-09-10 19:00:00+02:00,23.7,8.4,13.1555,14.583
2021-09-10 20:00:00+02:00,31.933,7.8,13.158,13.483
2021-09-10 21:00:00+02:00,35.7,6.8,11.33,11.626
2021-09-10 22:00:00+02:00,39.167,6.1,10.478,10.5275
2021-09-10 23:00:00+02:00,42.3,5.4,9.3235,9.3375
2021-09-11 00:00:00+02:00,44.133,5.4,9.45,9.4525
2021-09-11 01:00:00+02:00,46.433,5.7,9.777,9.7885
2021-09-11 02:00:00+02:00,47.367,6.0,10.1755,10.3085
2021-09-11 03:00:00+02:00,48.6,6.7,11.307,11.6655
2021-09-11 04:00:00+02:00,50.1,7.0,11.97,12.182
2021-09-11 05:00:00+02:00,51.267,7.2,12.402,12.5795
2021-09-11 06:00:00+02:00,51.3,7.3,12.4825,12.6335
2021-09-11 07:00:00+02:00,52.333,9.3,15.3565,16.4205
2021-09-11 08:00:00+02:00,48.367,8.7,14.722,15.2555
2021-09-11 09:00:00+02:00,41.0,9.7,15.845,16.9295
2021-09-11 10:00:00+02:00,31.9,10.3,16.3,17.95
2021-09-11 11:00:00+02:00,25.4,7.1,11.9565,12.2235
2021-09-11 12:00:00+02:00,21.5,5.8,10.055,10.081
2021-09-11 13:00:00+02:00,19.4,5.8,9.6595,9.922
2021-09-11 14:00:00+02:00,17.433,5.4,9.2925,9.3335
2021-09-11 15:00:00+02:00,16.433,4.9,8.4145,8.441
2021-09-11 16:00:00+02:00,15.5,5.0,8.4635,8.4645
2021-09-11 17:00:00+02:00,15.067,4.4,7.435,7.435
2021-09-11 18:00:00+02:00,16.0,4.3,7.35,7.4255
2021-09-11 19:00:00+02:00,24.933,6.0,10.363,10.449
2021-09-11 20:00:00+02:00,31.9,5.7,9.804,9.8055
2021-09-11 21:00:00+02:00,37.166,5.9,10.295,10.295
2021-09-11 22:00:00+02:00,40.7,5.9,10.0965,10.0995
2021-09-11 23:00:00+02:00,43.633,6.1,10.4725,10.5215
2021-09-12 00:00:00+02:00,45.3,6.6,11.3055,11.3975
2021-09-12 01:00:00+02:00,45.567,6.4,10.9555,11.0105
2021-09-12 02:00:00+02:00,47.833,6.6,11.0635,11.225
2021-09-12 03:00:00+02:00,50.7,7.9,13.3225,13.72
2021-09-12 04:00:00+02:00,50.567,7.0,11.9,11.9725
2021-09-12 05:00:00+02:00,51.166,7.9,13.485,13.7645
2021-09-12 06:00:00+02:00,52.867,9.7,15.2615,16.6105
2021-09-12 07:00:00+02:00,50.966,8.9,14.6655,15.3485
2021-09-12 08:00:00+02:00,48.0,8.4,14.16,14.3365
2021-09-12 09:00:00+02:00,41.033,7.9,13.251,13.3695
2021-09-12 10:00:00+02:00,34.266,7.3,12.3005,12.408
2021-09-12 11:00:00+02:00,27.4,6.6,11.2125,11.252
2021-09-12 12:00:00+02:00,22.066,5.6,9.6755,9.7035
2021-09-12 13:00:00+02:00,18.966,5.7,9.952,9.985
2021-09-12 14:00:00+02:00,16.467,5.6,9.7115,9.7165
2021-09-12 15:00:00+02:00,15.066,5.3,9.086,9.1075
2021-09-12 16:00:00+02:00,14.1,5.0,8.616,8.624
2021-09-12 17:00:00+02:00,13.1,4.4,7.525,7.525
2021-09-12 18:00:00+02:00,14.267,4.6,7.868,7.9555
2021-09-12 19:00:00+02:00,23.466,6.4,11.0785,11.164
2021-09-12 20:00:00+02:00,31.733,6.7,11.3345,11.556
2021-09-12 21:00:00+02:00,35.5,7.1,12.1915,12.2775
2021-09-12 22:00:00+02:00,38.966,6.1,10.488,10.502
2021-09-12 23:00:00+02:00,40.934,5.7,9.905,9.9065
2021-09-13 00:00:00+02:00,43.7,6.2,10.6065,10.6775
2021-09-13 01:00:00+02:00,45.867,5.6,9.603,9.603
2021-09-13 02:00:00+02:00,47.534,5.7,9.725,9.725
2021-09-13 03:00:00+02:00,48.1,6.9,11.806,11.963
2021-09-13 04:00:00+02:00,49.067,6.4,10.7375,10.929
2021-09-13 05:00:00+02:00,49.4,6.5,11.287,11.335
2021-09-13 06:00:00+02:00,48.233,7.4,12.2795,12.8695
2021-09-13 07:00:00+02:00,48.034,7.7,13.129,13.3245
2021-09-13 08:00:00+02:00,43.533,7.0,11.9645,12.026
2021-09-13 09:00:00+02:00,36.667,6.8,11.6105,11.685
2021-09-13 10:00:00+02:00,29.334,6.1,10.3285,10.436
2021-09-13 11:00:00+02:00,22.966,5.6,9.6675,9.679
2021-09-13 12:00:00+02:00,17.966,5.2,8.955,9.019
2021-09-13 13:00:00+02:00,16.0,4.4,7.47,7.4995
2021-09-13 14:00:00+02:00,14.566,4.5,7.621,7.6645
2021-09-13 15:00:00+02:00,14.1,4.4,7.5325,7.5475
2021-09-13 16:00:00+02:00,13.233,4.2,7.1975,7.211
2021-09-13 17:00:00+02:00,13.0,4.1,6.938,6.938
2021-09-13 18:00:00+02:00,16.3,4.6,7.7225,7.8635
2021-09-13 19:00:00+02:00,26.267,9.0,13.5945,15.574
2021-09-13 20:00:00+02:00,31.367,6.3,10.767,10.846
2021-09-13 21:00:00+02:00,35.566,6.2,10.6465,10.6505
2021-09-13 22:00:00+02:00,38.633,5.7,9.684,9.687
2021-09-13 23:00:00+02:00,41.234,5.2,8.88,8.88
2021-09-14 00:00:00+02:00,43.0,5.5,9.252,9.2565
2021-09-14 01:00:00+02:00,43.8,4.9,8.301,8.301
2021-09-14 02:00:00+02:00,45.3,4.9,8.294,8.294
2021-09-14 03:00:00+02:00,45.834,5.4,9.1665,9.203
2021-09-14 04:00:00+02:00,47.733,5.2,8.8905,8.8905
2021-09-14 05:00:00+02:00,47.733,5.7,9.4965,9.5885
2021-09-14 06:00:00+02:00,46.0,6.6,11.128,11.3285
2021-09-14 07:00:00+02:00,45.733,7.1,11.859,12.273
2021-09-14 08:00:00+02:00,43.05,6.2,10.6345,10.657
2021-09-14 09:00:00+02:00,36.217,5.9,10.081,10.21
2021-09-14 10:00:00+02:00,29.636,6.2,10.178,10.4755
2021-09-14 11:00:00+02:00,23.733,5.3,8.9465,8.9465
2021-09-14 12:00:00+02:00,19.834,5.2,8.7735,8.8
2021-09-14 13:00:00+02:00,17.134,4.5,7.7785,7.7845
2021-09-14 14:00:00+02:00,15.566,4.5,7.5595,7.5695
2021-09-14 15:00:00+02:00,15.034,4.4,7.535,7.5375
2021-09-14 16:00:00+02:00,14.567,4.7,8.0085,8.009
2021-09-14 17:00:00+02:00,13.959,4.2,7.1335,7.139
2021-09-14 18:00:00+02:00,16.166,4.5,7.471,7.4715
2021-09-14 19:00:00+02:00,26.1,5.7,9.8315,9.872
2021-09-14 20:00:00+02:00,33.344,5.5,9.44,9.444
2021-09-14 21:00:00+02:00,37.034,7.5,12.6,12.732
2021-09-14 22:00:00+02:00,39.933,6.6,11.084,11.1125
2021-09-14 23:00:00+02:00,42.334,5.8,9.8005,9.8005
2021-09-15 00:00:00+02:00,44.933,6.1,10.3055,10.3055
2021-09-15 01:00:00+02:00,45.7,6.4,10.4385,10.703
2021-09-15 02:00:00+02:00,46.767,6.4,10.4595,10.702
2021-09-15 03:00:00+02:00,46.267,6.7,11.175,11.2515
2021-09-15 04:00:00+02:00,47.7,6.4,10.7805,10.782
2021-09-15 05:00:00+02:00,46.834,8.0,13.292,13.597
2021-09-15 06:00:00+02:00,45.867,6.8,11.439,11.463
2021-09-15 07:00:00+02:00,45.6,9.1,14.5405,15.4645
2021-09-15 08:00:00+02:00,41.567,7.4,12.6045,12.7185
2021-09-15 09:00:00+02:00,34.733,7.7,12.974,13.1615
2021-09-15 10:00:00+02:00,28.166,7.3,12.3515,12.4315
2021-09-15 11:00:00+02:00,22.267,5.6,9.437,9.562
2021-09-15 12:00:00+02:00,17.867,5.3,8.9775,8.9775
2021-09-15 13:00:00+02:00,14.034,4.8,7.9515,7.995
2021-09-15 14:00:00+02:00,12.034,4.1,6.775,6.775
2021-09-15 15:00:00+02:00,12.0,4.0,6.6475,6.656
2021-09-15 16:00:00+02:00,11.233,4.1,6.6145,6.632
2021-09-15 17:00:00+02:00,13.867,6.5,10.78,11.1675
2021-09-15 18:00:00+02:00,20.534,4.4,7.4055,7.4055
2021-09-15 19:00:00+02:00,23.166,5.2,8.611,8.627
2021-09-15 20:00:00+02:00,24.066,5.7,9.5555,9.561
2021-09-15 21:00:00+02:00,25.867,7.3,12.2455,12.285
2021-09-15 22:00:00+02:00,28.4,8.5,14.0525,14.5005
2021-09-15 23:00:00+02:00,30.6,7.9,13.3695,13.561
2021-09-16 00:00:00+02:00,31.3,6.8,11.5135,11.5445
2021-09-16 01:00:00+02:00,30.934,6.1,10.439,10.439
2021-09-16 02:00:00+02:00,31.5,5.8,9.777,9.778
2021-09-16 03:00:00+02:00,33.234,5.1,8.608,8.608
2021-09-16 04:00:00+02:00,34.9,4.9,8.123,8.123
2021-09-16 05:00:00+02:00,34.833,5.0,8.3515,8.3515
2021-09-16 06:00:00+02:00,36.966,8.1,12.9365,13.862
2021-09-16 07:00:00+02:00,37.9,10.8,16.8905,18.6555
2021-09-16 08:00:00+02:00,34.933,9.9,15.82,17.0655
2021-09-16 09:00:00+02:00,32.834,8.5,14.2545,14.617
2021-09-16 10:00:00+02:00,28.633,3.6,5.9545,5.9545
2021-09-16 11:00:00+02:00,25.6,2.5,4.0985,4.0985
2021-09-16 12:00:00+02:00,24.0,3.1,5.1565,5.1565
2021-09-16 13:00:00+02:00,23.178,2.5,4.1675,4.1675
2021-09-16 22:00:00+02:00,36.8,3.2,5.183,5.183
2021-09-16 23:00:00+02:00,37.3,3.6,6.045,6.045
2021-09-17 00:00:00+02:00,38.267,4.9,8.3495,8.365
2021-09-17 01:00:00+02:00,41.233,4.8,8.055,8.08
2021-09-17 02:00:00+02:00,43.666,4.7,7.882,7.882
2021-09-17 03:00:00+02:00,45.534,4.6,7.697,7.697
2021-09-17 04:00:00+02:00,47.334,4.3,7.2335,7.2335
2021-09-17 05:00:00+02:00,47.9,4.6,7.7835,7.7835
2021-09-17 06:00:00+02:00,47.966,8.0,13.3855,13.7365
2021-09-17 07:00:00+02:00,47.666,7.3,12.376,12.548
2021-09-17 08:00:00+02:00,44.466,10.1,15.903,17.309
2021-09-17 09:00:00+02:00,39.633,9.0,14.878,15.534
2021-09-17 10:00:00+02:00,35.133,8.2,13.833,14.2745
2021-09-17 11:00:00+02:00,41.666,4.3,7.1485,7.1485
2021-09-17 12:00:00+02:00,61.442,4.5,7.369,7.3725
2021-09-17 13:00:00+02:00,57.834,5.0,8.119,8.24
2021-09-17 14:00:00+02:00,52.7,5.0,8.349,8.4375
2021-09-17 15:00:00+02:00,53.5,4.8,7.7585,8.1175
2021-09-17 16:00:00+02:00,49.867,4.0,6.628,6.787
2021-09-17 17:00:00+02:00,50.333,4.5,7.5235,7.78
2021-09-17 18:00:00+02:00,51.166,2.8,4.4205,4.4205
2021-09-17 19:00:00+02:00,57.067,4.8,8.013,8.184
2021-09-17 20:00:00+02:00,58.833,7.2,10.441,12.1305
2021-09-17 21:00:00+02:00,59.5,2.8,4.533,4.5455
2021-09-17 22:00:00+02:00,61.667,2.6,4.221,4.2655
2021-09-17 23:00:00+02:00,58.8,2.5,3.4665,3.805
2021-09-18 00:00:00+02:00,59.267,2.0,2.96,2.96
2021-09-18 01:00:00+02:00,59.533,1.5,2.0955,2.0955
2021-09-18 02:00:00+02:00,59.767,1.3,1.741,1.741
2021-09-18 03:00:00+02:00,59.367,1.4,1.887,1.887
2021-09-18 04:00:00+02:00,60.2,1.3,1.8495,1.8495
2021-09-18 05:00:00+02:00,60.767,1.9,2.8845,2.8845
2021-09-18 06:00:00+02:00,61.5,3.7,6.0515,6.0515
2021-09-18 07:00:00+02:00,62.367,3.1,5.01,5.01
2021-09-18 08:00:00+02:00,59.733,3.6,5.9095,5.959
2021-09-18 09:00:00+02:00,53.834,3.3,5.2635,5.265
2021-09-18 10:00:00+02:00,45.2,3.2,5.2835,5.2935
2021-09-18 11:00:00+02:00,35.5,2.3,3.6965,3.701
2021-09-18 12:00:00+02:00,27.467,2.4,3.8455,3.883
2021-09-18 13:00:00+02:00,25.4,2.6,4.09,4.144
2021-09-18 14:00:00+02:00,26.267,2.6,4.091,4.18
2021-09-18 15:00:00+02:00,26.8,2.4,3.7265,3.7705
2021-09-18 16:00:00+02:00,25.8,2.2,3.4585,3.469
2021-09-18 17:00:00+02:00,22.034,2.2,3.3485,3.4805
2021-09-18 18:00:00+02:00,26.0,2.2,3.38,3.4095
2021-09-18 19:00:00+02:00,33.133,3.2,5.23,5.2395
2021-09-18 20:00:00+02:00,42.733,3.7,6.2925,6.3145
2021-09-18 21:00:00+02:00,53.067,3.4,5.6645,5.6965
2021-09-18 22:00:00+02:00,56.6,3.7,6.113,6.113
2021-09-18 23:00:00+02:00,58.666,2.8,4.475,4.475
2021-09-19 00:00:00+02:00,56.867,2.9,4.682,4.682
2021-09-19 01:00:00+02:00,56.666,2.4,3.8285,3.8285
2021-09-19 02:00:00+02:00,57.9,2.6,4.2095,4.2095
2021-09-19 03:00:00+02:00,59.367,2.5,3.9455,3.9455
2021-09-19 04:00:00+02:00,59.8,3.2,5.273,5.2745
2021-09-19 05:00:00+02:00,60.967,3.1,5.0245,5.0465
2021-09-19 06:00:00+02:00,61.067,3.4,5.6155,5.6155
2021-09-19 07:00:00+02:00,59.233,4.1,6.493,6.883
2021-09-19 08:00:00+02:00,56.733,4.6,7.465,7.752
2021-09-19 09:00:00+02:00,51.7,4.1,6.9055,6.9055
2021-09-19 10:00:00+02:00,43.834,4.8,7.7605,8.168
2021-09-19 11:00:00+02:00,38.666,4.8,7.9555,8.017
2021-09-19 12:00:00+02:00,34.133,4.0,6.7325,6.745
2021-09-19 13:00:00+02:00,30.934,4.0,6.6005,6.6005
2021-09-19 14:00:00+02:00,32.233,4.7,7.9275,7.952
2021-09-19 15:00:00+02:00,29.9,5.4,9.0405,9.157
2021-09-19 16:00:00+02:00,28.2,3.3,5.476,5.507
2021-09-19 17:00:00+02:00,28.233,3.6,5.83,5.83
2021-09-19 18:00:00+02:00,36.0,3.9,6.5505,6.5825
2021-09-19 19:00:00+02:00,43.733,4.8,8.0845,8.0875
2021-09-19 20:00:00+02:00,48.3,6.0,10.0895,10.246
2021-09-19 21:00:00+02:00,52.266,5.7,9.631,9.68
2021-09-19 22:00:00+02:00,56.1,6.0,10.074,10.074
2021-09-19 23:00:00+02:00,58.6,5.6,9.3955,9.402
2021-09-20 00:00:00+02:00,59.7,4.2,7.068,7.068
2021-09-20 01:00:00+02:00,60.5,4.6,7.671,7.671
2021-09-20 02:00:00+02:00,59.0,4.2,7.029,7.029
2021-09-20 03:00:00+02:00,59.367,3.7,6.1275,6.1275
2021-09-20 04:00:00+02:00,58.467,3.6,5.9415,5.9415
2021-09-20 05:00:00+02:00,60.4,3.7,6.025,6.0275
2021-09-20 06:00:00+02:00,60.133,3.3,5.339,5.339
2021-09-20 07:00:00+02:00,58.566,3.8,6.494,6.532
2021-09-20 08:00:00+02:00,58.2,4.9,8.295,8.3365
2021-09-20 09:00:00+02:00,60.084,3.5,6.11,6.1125
2021-09-20 10:00:00+02:00,60.25,1.7,2.6395,2.6395
2021-09-20 13:00:00+02:00,57.233,4.4,7.2205,7.2205
2021-09-20 14:00:00+02:00,54.733,4.0,6.573,6.573
2021-09-20 15:00:00+02:00,53.666,3.4,5.5365,5.5365
2021-09-20 16:00:00+02:00,51.933,3.5,5.6505,5.653
2021-09-20 17:00:00+02:00,50.233,3.6,5.8805,5.9025
2021-09-20 18:00:00+02:00,50.933,4.2,6.863,6.9365
2021-09-20 19:00:00+02:00,49.8,5.1,8.4265,8.4635
2021-09-20 20:00:00+02:00,53.6,7.2,11.6645,12.272
2021-09-20 21:00:00+02:00,57.133,6.5,10.8665,11.023
2021-09-20 22:00:00+02:00,58.334,4.7,7.774,7.778
2021-09-20 23:00:00+02:00,59.534,4.9,8.243,8.2515
2021-09-21 00:00:00+02:00,60.4,5.0,8.1275,8.231
2021-09-21 01:00:00+02:00,62.433,4.5,7.2965,7.298
2021-09-21 02:00:00+02:00,63.167,4.0,6.5175,6.5245
2021-09-21 03:00:00+02:00,60.767,5.1,8.151,8.57
2021-09-21 04:00:00+02:00,61.3,4.6,7.426,7.6405
2021-09-21 05:00:00+02:00,62.133,5.1,8.3105,8.4715
2021-09-21 06:00:00+02:00,62.9,4.6,7.6105,7.629
2021-09-21 07:00:00+02:00,62.066,6.6,10.8905,11.135
2021-09-21 08:00:00+02:00,58.766,8.8,14.535,15.042
2021-09-21 09:00:00+02:00,54.133,8.9,14.4655,14.885
2021-09-21 10:00:00+02:00,47.733,8.1,12.85,13.499
2021-09-21 11:00:00+02:00,38.267,4.2,6.849,6.901
2021-09-21 12:00:00+02:00,36.7,4.5,7.5105,7.533
2021-09-21 13:00:00+02:00,35.767,5.2,8.682,8.7365
2021-09-21 14:00:00+02:00,30.233,3.9,6.416,6.4205
2021-09-21 15:00:00+02:00,30.867,4.3,7.158,7.18
2021-09-21 16:00:00+02:00,31.166,4.2,6.996,7.0045
2021-09-21 17:00:00+02:00,31.733,4.8,8.154,8.2125
2021-09-21 18:00:00+02:00,33.967,3.9,6.2955,6.2955
2021-09-21 19:00:00+02:00,37.334,5.9,9.702,9.836
2021-09-21 20:00:00+02:00,42.9,6.3,10.395,10.6495
2021-09-21 21:00:00+02:00,48.534,6.3,10.64,10.6855
2021-09-21 22:00:00+02:00,51.967,6.1,10.339,10.3705
2021-09-21 23:00:00+02:00,54.4,5.2,8.817,8.818
2021-09-22 00:00:00+02:00,56.133,4.7,7.741,7.741
2021-09-22 01:00:00+02:00,56.0,3.8,6.292,6.292
2021-09-22 02:00:00+02:00,56.5,3.6,5.959,5.959
2021-09-22 03:00:00+02:00,55.267,3.6,5.943,5.943
2021-09-22 04:00:00+02:00,56.533,4.5,7.295,7.598
2021-09-22 05:00:00+02:00,55.334,5.6,9.376,9.423
2021-09-22 06:00:00+02:00,54.367,4.7,7.8675,7.8675
2021-09-22 07:00:00+02:00,52.834,6.8,11.144,11.7305
2021-09-22 08:00:00+02:00,52.166,7.1,10.791,11.9915
2021-09-22 09:00:00+02:00,49.9,6.6,10.7665,11.18
2021-09-22 10:00:00+02:00,47.434,6.2,10.452,10.513
2021-09-22 11:00:00+02:00,43.067,8.6,14.205,14.6685
2021-09-22 12:00:00+02:00,36.067,7.7,12.5025,13.081
2021-09-22 13:00:00+02:00,29.1,6.0,9.609,10.231
2021-09-22 14:00:00+02:00,25.6,5.0,8.363,8.3825
2021-09-22 15:00:00+02:00,28.434,5.4,9.051,9.2385
2021-09-22 16:00:00+02:00,30.034,6.3,10.275,10.701
2021-09-22 17:00:00+02:00,31.833,7.2,11.6365,12.103
2021-09-22 18:00:00+02:00,35.833,13.5,19.301,23.322
2021-09-22 19:00:00+02:00,35.5,6.2,10.318,10.5655
2021-09-22 20:00:00+02:00,40.067,8.4,13.7525,14.2265
2021-09-22 21:00:00+02:00,46.367,7.4,12.3565,12.4055
2021-09-22 22:00:00+02:00,52.133,5.5,9.323,9.3235
2021-09-22 23:00:00+02:00,54.7,4.5,7.4845,7.4845
2021-09-23 00:00:00+02:00,54.367,3.8,6.162,6.162
2021-09-23 01:00:00+02:00,55.7,4.4,7.252,7.252
2021-09-23 02:00:00+02:00,57.133,4.0,6.646,6.646
2021-09-23 03:00:00+02:00,53.533,3.3,5.423,5.4625
2021-09-23 04:00:00+02:00,52.911,4.3,6.84,7.1905
2021-09-23 05:00:00+02:00,57.4,4.6,7.6275,7.689
2021-09-23 06:00:00+02:00,58.267,4.6,7.759,7.778
2021-09-23 07:00:00+02:00,57.234,6.3,10.6995,10.7885
2021-09-23 08:00:00+02:00,54.833,4.6,7.757,7.7585
2021-09-23 09:00:00+02:00,45.2,3.7,5.977,5.9885
2021-09-23 10:00:00+02:00,34.233,4.8,7.5335,7.9495
2021-09-23 11:00:00+02:00,29.133,3.0,4.775,4.7795
2021-09-23 12:00:00+02:00,25.233,3.1,5.0415,5.1225
2021-09-23 13:00:00+02:00,23.067,3.2,5.042,5.0495
2021-09-23 14:00:00+02:00,21.733,2.6,4.158,4.158
2021-09-23 15:00:00+02:00,19.934,2.7,4.252,4.3565
2021-09-23 16:00:00+02:00,19.733,2.6,4.081,4.0865
2021-09-23 17:00:00+02:00,17.434,3.3,5.2865,5.2865
2021-09-23 18:00:00+02:00,25.666,3.9,6.385,6.385
2021-09-23 19:00:00+02:00,36.8,6.5,10.735,10.979
2021-09-23 20:00:00+02:00,43.2,6.1,10.3445,10.363
2021-09-23 21:00:00+02:00,46.666,5.6,9.2815,9.293
2021-09-23 22:00:00+02:00,48.633,4.5,7.494,7.494
2021-09-23 23:00:00+02:00,48.433,3.6,6.019,6.019
2021-09-24 00:00:00+02:00,48.0,4.3,7.1145,7.116
2021-09-24 01:00:00+02:00,48.1,3.2,5.154,5.154
2021-09-24 02:00:00+02:00,48.867,3.0,4.7965,4.7965
2021-09-24 03:00:00+02:00,49.267,2.6,4.11,4.11
2021-09-24 04:00:00+02:00,50.067,3.8,6.321,6.321
2021-09-24 05:00:00+02:00,50.7,3.7,6.1745,6.1745
2021-09-24 06:00:00+02:00,50.7,4.4,7.3965,7.4045
2021-09-24 07:00:00+02:00,49.8,6.0,10.1265,10.236
2021-09-24 08:00:00+02:00,47.0,5.6,9.4675,9.4715
2021-09-24 09:00:00+02:00,40.133,4.6,7.687,7.738
2021-09-24 10:00:00+02:00,36.933,5.4,9.119,9.135
2021-09-24 11:00:00+02:00,30.2,3.6,5.9745,5.9745
2021-09-24 12:00:00+02:00,23.089,2.9,4.7255,4.7765
2021-09-24 13:00:00+02:00,22.0,2.0,3.09,3.09
2021-09-25 20:00:00+02:00,46.733,7.5,12.9625,12.992
2021-09-25 21:00:00+02:00,49.5,8.2,13.691,13.8305
2021-09-25 22:00:00+02:00,51.466,6.9,11.595,11.6665
2021-09-25 23:00:00+02:00,52.7,5.7,9.6775,9.68
2021-09-26 00:00:00+02:00,55.133,5.7,9.6605,9.6605
2021-09-26 01:00:00+02:00,56.0,4.9,8.271,8.271
2021-09-26 02:00:00+02:00,56.034,4.7,7.7705,7.772
2021-09-26 03:00:00+02:00,56.933,5.2,8.881,8.972
2021-09-26 04:00:00+02:00,55.3,4.4,7.4525,7.4525
2021-09-26 05:00:00+02:00,54.334,4.4,7.5025,7.523
2021-09-26 06:00:00+02:00,54.3,4.8,8.142,8.142
2021-09-26 07:00:00+02:00,53.5,5.5,9.3115,9.317
2021-09-26 08:00:00+02:00,50.433,6.0,10.2065,10.2085
2021-09-26 09:00:00+02:00,43.233,4.7,7.714,7.772
2021-09-26 10:00:00+02:00,37.167,4.3,7.342,7.3625
2021-09-26 11:00:00+02:00,31.166,4.3,7.1115,7.2055
2021-09-26 12:00:00+02:00,25.867,4.6,7.5815,7.6405
2021-09-26 13:00:00+02:00,23.334,3.3,5.5055,5.5265
2021-09-26 14:00:00+02:00,21.534,4.0,6.6195,6.635
2021-09-26 15:00:00+02:00,20.966,3.9,6.4255,6.432
2021-09-26 16:00:00+02:00,21.367,3.8,6.307,6.307
2021-09-26 17:00:00+02:00,20.966,5.9,9.719,10.109
2021-09-26 18:00:00+02:00,29.4,6.4,10.962,11.1355
2021-09-26 19:00:00+02:00,37.7,7.6,12.749,13.144
2021-09-26 20:00:00+02:00,42.867,7.3,12.3445,12.497
2021-09-26 21:00:00+02:00,45.834,8.2,13.793,14.049
2021-09-26 22:00:00+02:00,48.267,7.0,11.778,11.919
2021-09-26 23:00:00+02:00,51.167,5.1,8.528,8.528
2021-09-27 00:00:00+02:00,50.267,4.8,8.033,8.033
2021-09-27 01:00:00+02:00,54.333,4.2,7.0405,7.0405
2021-09-27 02:00:00+02:00,55.967,4.2,7.0495,7.0495
2021-09-27 03:00:00+02:00,57.733,4.3,7.2005,7.2075
2021-09-27 04:00:00+02:00,55.767,4.1,6.8925,6.895
2021-09-27 05:00:00+02:00,55.467,4.2,6.993,6.993
2021-09-27 06:00:00+02:00,56.533,4.5,7.613,7.613
2021-09-27 07:00:00+02:00,55.034,4.9,8.2845,8.2995
2021-09-27 08:00:00+02:00,53.367,5.0,8.468,8.487
2021-09-27 09:00:00+02:00,47.267,6.0,10.1185,10.1275
2021-09-27 10:00:00+02:00,39.733,4.9,8.236,8.252
2021-09-27 11:00:00+02:00,34.233,4.8,8.103,8.183
2021-09-27 12:00:00+02:00,30.633,4.3,7.3425,7.3635
2021-09-27 13:00:00+02:00,27.767,4.6,7.703,7.81
